n,time_ms
85500,14.469
85600,14.521
85700,14.491
85800,14.465
85900,14.405
86000,14.436
86100,14.563
86200,14.441
86300,14.243
86400,14.609
86500,14.514
86600,14.354
86700,14.694
86800,14.689
86900,14.666
87000,14.806
87100,14.452
87200,14.728
87300,14.745
87400,14.96
87500,14.655
87600,14.827
87700,14.881
87800,14.676
87900,15.003
88000,14.866
88100,15.028
88200,15.044
88300,15.124
88400,14.834
88500,14.873
88600,15.08
88700,15.236
88800,15.107
88900,14.923
89000,14.876
89100,15.057
89200,15.23
89300,15.434
89400,15.226
89500,15.258
89600,15.3
89700,15.069
89800,15.384
89900,15.348
90000,14.907
90100,15.366
90200,15.06
90300,15.194
90400,15.415
90500,15.405
90600,15.156
90700,15.225
90800,15.635
90900,15.443
91000,15.477
91100,15.02
91200,15.167
91300,15.399
91400,15.331
91500,15.373
91600,15.055
91700,15.135
91800,15.193
91900,15.529
92000,15.35
92100,15.492
92200,15.306
92300,15.76
92400,15.563
92500,15.459
92600,15.687
92700,15.462
92800,15.788
92900,16.029
93000,15.612
93100,15.814
93200,15.674
93300,15.66
93400,15.783
93500,15.547
93600,15.776
93700,15.785
93800,15.501
93900,16.137
94000,15.827
94100,15.91
94200,15.469
94300,15.596
94400,15.808
94500,16.104
94600,15.802
94700,16.132
94800,16.028
94900,16.057
95000,15.751
95100,16.188
95200,16.084
95300,17.2
95400,18.977
95500,15.996
95600,15.964
95700,15.938
95800,16.169
95900,16.433
96000,16.226
96100,16.509
96200,16.659
96300,16.389
96400,16.484
96500,16.452
96600,17.809
96700,16.672
96800,16.417
96900,16.479
97000,16.761
97100,16.594
97200,16.412
97300,16.714
97400,16.427
97500,16.724
97600,16.397
97700,16.951
97800,17.075
97900,18.656
98000,16.99
98100,17.01
98200,16.794
98300,16.594
98400,16.236
98500,16.681
98600,16.704
98700,16.769
98800,16.517
98900,17.085
99000,16.735
99100,16.562
99200,16.687
99300,17.045
99400,16.666
99500,16.699
99600,16.79
99700,16.799
99800,16.799
99900,16.692
100000,16.773
